insee,no_court,changements,date_notification,id_CAAU,a_compter_du,id_CAAU_old,jusqu_au
version=1.537,chrono=4336041454,dept=42,nb_communes=327,nb_CAAU=19,nb_chgts_pdaa=0,nb_chgts_caau=0,
42038,1121,0,01/01/2000,FR790SNSA,,,
42038,1122,0,01/01/2000,FR790SNSB,,,
42038,116111,0,01/01/2000,FR750GPED,,,
42039,15,0,01/01/2000,FR420SAMA,,,
42039,17,0,01/01/2000,FR420PNAB,,,
42039,18,0,01/01/2000,FR420SDIA,,,
42039,112,0,01/01/2000,FR420SDIC,,,
42039,115,0,01/01/2000,FR420C115,,,
42039,191,0,01/01/2000,FR690C191,,,
42039,196,0,01/01/2000,FR620C196,,,
42039,114,0,01/01/2000,FR380C114,,,
42039,119,0,01/01/2000,FR750C119,,,
42039,116000,0,01/01/2000,FR940C116,,,
42039,197,0,01/01/2000,FR920C197,,,
42039,116117,0,01/01/2000,FR420PDSA,,,
42039,1121,0,01/01/2000,FR790SNSA,,,
42039,1122,0,01/01/2000,FR790SNSB,,,
42039,116111,0,01/01/2000,FR750GPED,,,
42040,15,0,01/01/2000,FR420SAMA,,,
42040,17,0,01/01/2000,FR420PNAB,,,
42040,18,0,01/01/2000,FR420SDIA,,,
42040,112,0,01/01/2000,FR420SDIC,,,
42040,115,0,01/01/2000,FR420C115,,,
42040,191,0,01/01/2000,FR690C191,,,
42040,196,0,01/01/2000,FR620C196,,,
42040,114,0,01/01/2000,FR380C114,,,
42040,119,0,01/01/2000,FR750C119,,,
42040,116000,0,01/01/2000,FR940C116,,,
42040,197,0,01/01/2000,FR920C197,,,
42040,116117,0,01/01/2000,FR420PDSA,,,
42040,1121,0,01/01/2000,FR790SNSA,,,
42040,1122,0,01/01/2000,FR790SNSB,,,
42040,116111,0,01/01/2000,FR750GPED,,,
42041,15,0,01/01/2000,FR420SAMA,,,
42041,17,0,01/01/2000,FR420PNAB,,,
42041,18,0,01/01/2000,FR420SDIA,,,
42041,112,0,01/01/2000,FR420SDIC,,,
42041,115,0,01/01/2000,FR420C115,,,
42041,191,0,01/01/2000,FR690C191,,,
42041,196,0,01/01/2000,FR620C196,,,
42041,114,0,01/01/2000,FR380C114,,,
42041,119,0,01/01/2000,FR750C119,,,
42041,116000,0,01/01/2000,FR940C116,,,
42041,197,0,01/01/2000,FR920C197,,,
42041,116117,0,01/01/2000,FR420PDSA,,,
42041,1121,0,01/01/2000,FR790SNSA,,,
42041,1122,0,01/01/2000,FR790SNSB,,,
42041,116111,0,01/01/2000,FR750GPED,,,
42042,15,0,01/01/2000,FR420SAMA,,,
42042,17,0,01/01/2000,FR420PNAB,,,
42042,18,0,01/01/2000,FR420SDIA,,,
42042,112,0,01/01/2000,FR420SDIC,,,
42042,115,0,01/01/2000,FR420C115,,,
42042,191,0,01/01/2000,FR690C191,,,
42042,196,0,01/01/2000,FR620C196,,,
42042,114,0,01/01/2000,FR380C114,,,
42042,119,0,01/01/2000,FR750C119,,,
42042,116000,0,01/01/2000,FR940C116,,,
42042,197,0,01/01/2000,FR920C197,,,
42042,116117,0,01/01/2000,FR420PDSA,,,
42042,1121,0,01/01/2000,FR790SNSA,,,
42042,1122,0,01/01/2000,FR790SNSB,,,
42042,116111,0,01/01/2000,FR750GPED,,,
42043,15,0,01/01/2000,FR420SAMA,,,
42043,17,0,01/01/2000,FR420PNAB,,,
42043,18,0,01/01/2000,FR420SDIA,,,
42043,112,0,01/01/2000,FR420SDIC,,,
42043,115,0,01/01/2000,FR420C115,,,
42043,191,0,01/01/2000,FR690C191,,,
42043,196,0,01/01/2000,FR620C196,,,
42043,114,0,01/01/2000,FR380C114,,,
42043,119,0,01/01/2000,FR750C119,,,
42043,116000,0,01/01/2000,FR940C116,,,
42043,197,0,01/01/2000,FR920C197,,,
42043,116117,0,01/01/2000,FR420PDSA,,,
42043,1121,0,01/01/2000,FR790SNSA,,,
42043,1122,0,01/01/2000,FR790SNSB,,,
42043,116111,0,01/01/2000,FR750GPED,,,
42044,15,0,01/01/2000,FR420SAMA,,,
42044,17,0,01/01/2000,FR420PNAA,,,
42044,18,0,01/01/2000,FR420SDIA,,,
42044,112,0,01/01/2000,FR420SDIC,,,
42044,115,0,01/01/2000,FR420C115,,,
42044,191,0,01/01/2000,FR690C191,,,
42044,196,0,01/01/2000,FR620C196,,,
42044,114,0,01/01/2000,FR380C114,,,
42044,119,0,01/01/2000,FR750C119,,,
42044,116000,0,01/01/2000,FR940C116,,,
42044,197,0,01/01/2000,FR920C197,,,
42044,116117,0,01/01/2000,FR420PDSA,,,
42044,1121,0,01/01/2000,FR790SNSA,,,
42044,1122,0,01/01/2000,FR790SNSB,,,
42044,116111,0,01/01/2000,FR750GPED,,,
42045,15,0,01/01/2000,FR420SAMA,,,
42045,17,0,01/01/2000,FR420PNAB,,,
42045,18,0,01/01/2000,FR420SDIA,,,
42045,112,0,01/01/2000,FR420SDIC,,,
42045,115,0,01/01/2000,FR420C115,,,
42045,191,0,01/01/2000,FR690C191,,,
42045,196,0,01/01/2000,FR620C196,,,
42045,114,0,01/01/2000,FR380C114,,,
42045,119,0,01/01/2000,FR750C119,,,
42045,116000,0,01/01/2000,FR940C116,,,
42045,197,0,01/01/2000,FR920C197,,,
42045,116117,0,01/01/2000,FR420PDSA,,,
42045,1121,0,01/01/2000,FR790SNSA,,,
42045,1122,0,01/01/2000,FR790SNSB,,,
42045,116111,0,01/01/2000,FR750GPED,,,
42046,15,0,01/01/2000,FR420SAMA,,,
42046,17,0,01/01/2000,FR420PNAB,,,
42046,18,0,01/01/2000,FR420SDIA,,,
42046,112,0,01/01/2000,FR420SDIC,,,
42046,115,0,01/01/2000,FR420C115,,,
42046,191,0,01/01/2000,FR690C191,,,
42046,196,0,01/01/2000,FR620C196,,,
42046,114,0,01/01/2000,FR380C114,,,
42046,119,0,01/01/2000,FR750C119,,,
42046,116000,0,01/01/2000,FR940C116,,,
42046,197,0,01/01/2000,FR920C197,,,
42046,116117,0,01/01/2000,FR420PDSA,,,
42046,1121,0,01/01/2000,FR790SNSA,,,
42046,1122,0,01/01/2000,FR790SNSB,,,
42046,116111,0,01/01/2000,FR750GPED,,,
42047,15,0,01/01/2000,FR420SAMB,,,
42047,17,0,01/01/2000,FR420PNAB,,,
42047,18,0,01/01/2000,FR420SDIB,,,
42047,112,0,01/01/2000,FR420SDIC,,,
42047,115,0,01/01/2000,FR420C115,,,
42047,191,0,01/01/2000,FR690C191,,,
42047,196,0,01/01/2000,FR620C196,,,
42047,114,0,01/01/2000,FR380C114,,,
42047,119,0,01/01/2000,FR750C119,,,
42047,116000,0,01/01/2000,FR940C116,,,
42047,197,0,01/01/2000,FR920C197,,,
42047,116117,0,01/01/2000,FR420PDSB,,,
42047,1121,0,01/01/2000,FR790SNSA,,,
42047,1122,0,01/01/2000,FR790SNSB,,,
42047,116111,0,01/01/2000,FR750GPED,,,
42048,15,0,01/01/2000,FR420SAMB,,,
42048,17,0,01/01/2000,FR420PNAB,,,
42048,18,0,01/01/2000,FR420SDIB,,,
42048,112,0,01/01/2000,FR420SDIC,,,
42048,115,0,01/01/2000,FR420C115,,,
42048,191,0,01/01/2000,FR690C191,,,
42048,196,0,01/01/2000,FR620C196,,,
42048,114,0,01/01/2000,FR380C114,,,
42048,119,0,01/01/2000,FR750C119,,,
42048,116000,0,01/01/2000,FR940C116,,,
42048,197,0,01/01/2000,FR920C197,,,
42048,116117,0,01/01/2000,FR420PDSB,,,
42048,1121,0,01/01/2000,FR790SNSA,,,
42048,1122,0,01/01/2000,FR790SNSB,,,
42048,116111,0,01/01/2000,FR750GPED,,,
42049,15,0,01/01/2000,FR420SAMB,,,
42049,17,0,01/01/2000,FR420PNAB,,,
42049,18,0,01/01/2000,FR420SDIB,,,
42049,112,0,01/01/2000,FR420SDIC,,,
42049,115,0,01/01/2000,FR420C115,,,
42049,191,0,01/01/2000,FR690C191,,,
42049,196,0,01/01/2000,FR620C196,,,
42049,114,0,01/01/2000,FR380C114,,,
42049,119,0,01/01/2000,FR750C119,,,
42049,116000,0,01/01/2000,FR940C116,,,
42049,197,0,01/01/2000,FR920C197,,,
42049,116117,0,01/01/2000,FR420PDSB,,,
42049,1121,0,01/01/2000,FR790SNSA,,,
42049,1122,0,01/01/2000,FR790SNSB,,,
42049,116111,0,01/01/2000,FR750GPED,,,
42050,15,0,01/01/2000,FR420SAMA,,,
42050,17,0,01/01/2000,FR420PNAB,,,
42050,18,0,01/01/2000,FR420SDIA,,,
42050,112,0,01/01/2000,FR420SDIC,,,
42050,115,0,01/01/2000,FR420C115,,,
42050,191,0,01/01/2000,FR690C191,,,
42050,196,0,01/01/2000,FR620C196,,,
42050,114,0,01/01/2000,FR380C114,,,
42050,119,0,01/01/2000,FR750C119,,,
42050,116000,0,01/01/2000,FR940C116,,,
42050,197,0,01/01/2000,FR920C197,,,
42050,116117,0,01/01/2000,FR420PDSA,,,
42050,1121,0,01/01/2000,FR790SNSA,,,
42050,1122,0,01/01/2000,FR790SNSB,,,
42050,116111,0,01/01/2000,FR750GPED,,,
42051,15,0,01/01/2000,FR420SAMA,,,
42051,17,0,01/01/2000,FR420PNAB,,,
42051,18,0,01/01/2000,FR420SDIA,,,
42051,112,0,01/01/2000,FR420SDIC,,,
42051,115,0,01/01/2000,FR420C115,,,
42051,191,0,01/01/2000,FR690C191,,,
42051,196,0,01/01/2000,FR620C196,,,
42051,114,0,01/01/2000,FR380C114,,,
42051,119,0,01/01/2000,FR750C119,,,
42051,116000,0,01/01/2000,FR940C116,,,
42051,197,0,01/01/2000,FR920C197,,,
42051,116117,0,01/01/2000,FR420PDSA,,,
42051,1121,0,01/01/2000,FR790SNSA,,,
42051,1122,0,01/01/2000,FR790SNSB,,,
42051,116111,0,01/01/2000,FR750GPED,,,
42052,15,0,01/01/2000,FR420SAMB,,,
42052,17,0,01/01/2000,FR420PNAB,,,
42052,18,0,01/01/2000,FR420SDIB,,,
42052,112,0,01/01/2000,FR420SDIC,,,
42052,115,0,01/01/2000,FR420C115,,,
42052,191,0,01/01/2000,FR690C191,,,
42052,196,0,01/01/2000,FR620C196,,,
42052,114,0,01/01/2000,FR380C114,,,
42052,119,0,01/01/2000,FR750C119,,,
42052,116000,0,01/01/2000,FR940C116,,,
42052,197,0,01/01/2000,FR920C197,,,
42052,116117,0,01/01/2000,FR420PDSB,,,
42052,1121,0,01/01/2000,FR790SNSA,,,
42052,1122,0,01/01/2000,FR790SNSB,,,
42052,116111,0,01/01/2000,FR750GPED,,,
42053,15,0,01/01/2000,FR420SAMA,,,
42053,17,0,01/01/2000,FR420PNAA,,,
42053,18,0,01/01/2000,FR420SDIA,,,
42053,112,0,01/01/2000,FR420SDIC,,,
42053,115,0,01/01/2000,FR420C115,,,
42053,191,0,01/01/2000,FR690C191,,,
42053,196,0,01/01/2000,FR620C196,,,
42053,114,0,01/01/2000,FR380C114,,,
42053,119,0,01/01/2000,FR750C119,,,
42053,116000,0,01/01/2000,FR940C116,,,
42053,197,0,01/01/2000,FR920C197,,,
42053,116117,0,01/01/2000,FR420PDSA,,,
42053,1121,0,01/01/2000,FR790SNSA,,,
42053,1122,0,01/01/2000,FR790SNSB,,,
42053,116111,0,01/01/2000,FR750GPED,,,
42054,15,0,01/01/2000,FR420SAMA,,,
42054,17,0,01/01/2000,FR420PNAA,,,
42054,18,0,01/01/2000,FR420SDIA,,,
42054,112,0,01/01/2000,FR420SDIC,,,
42054,115,0,01/01/2000,FR420C115,,,
42054,191,0,01/01/2000,FR690C191,,,
42054,196,0,01/01/2000,FR620C196,,,
42054,114,0,01/01/2000,FR380C114,,,
42054,119,0,01/01/2000,FR750C119,,,
42054,116000,0,01/01/2000,FR940C116,,,
42054,197,0,01/01/2000,FR920C197,,,
42054,116117,0,01/01/2000,FR420PDSA,,,
42054,1121,0,01/01/2000,FR790SNSA,,,
42054,1122,0,01/01/2000,FR790SNSB,,,
42054,116111,0,01/01/2000,FR750GPED,,,
42055,15,0,01/01/2000,FR420SAMA,,,
42055,17,0,01/01/2000,FR420PNAB,,,
42055,18,0,01/01/2000,FR420SDIA,,,
42055,112,0,01/01/2000,FR420SDIC,,,
42055,115,0,01/01/2000,FR420C115,,,
42055,191,0,01/01/2000,FR690C191,,,
42055,196,0,01/01/2000,FR620C196,,,
42055,114,0,01/01/2000,FR380C114,,,
42055,119,0,01/01/2000,FR750C119,,,
42055,116000,0,01/01/2000,FR940C116,,,
42055,197,0,01/01/2000,FR920C197,,,
42055,116117,0,01/01/2000,FR420PDSA,,,
42055,1121,0,01/01/2000,FR790SNSA,,,
42055,1122,0,01/01/2000,FR790SNSB,,,
42055,116111,0,01/01/2000,FR750GPED,,,
42056,15,0,01/01/2000,FR420SAMA,,,
42056,17,0,01/01/2000,FR420PNAB,,,
42056,18,0,01/01/2000,FR420SDIA,,,
42056,112,0,01/01/2000,FR420SDIC,,,
42056,115,0,01/01/2000,FR420C115,,,
42056,191,0,01/01/2000,FR690C191,,,
42056,196,0,01/01/2000,FR620C196,,,
42056,114,0,01/01/2000,FR380C114,,,
42056,119,0,01/01/2000,FR750C119,,,
42056,116000,0,01/01/2000,FR940C116,,,
42056,197,0,01/01/2000,FR920C197,,,
42056,116117,0,01/01/2000,FR420PDSA,,,
42056,1121,0,01/01/2000,FR790SNSA,,,
42056,1122,0,01/01/2000,FR790SNSB,,,
42056,116111,0,01/01/2000,FR750GPED,,,
42058,15,0,01/01/2000,FR420SAMA,,,
42058,17,0,01/01/2000,FR420PNAB,,,
42058,18,0,01/01/2000,FR420SDIA,,,
42058,112,0,01/01/2000,FR420SDIC,,,
42058,115,0,01/01/2000,FR420C115,,,
42058,191,0,01/01/2000,FR690C191,,,
42058,196,0,01/01/2000,FR620C196,,,
42058,114,0,01/01/2000,FR380C114,,,
42058,119,0,01/01/2000,FR750C119,,,
42058,116000,0,01/01/2000,FR940C116,,,
42058,197,0,01/01/2000,FR920C197,,,
42058,116117,0,01/01/2000,FR420PDSA,,,
42058,1121,0,01/01/2000,FR790SNSA,,,
42058,1122,0,01/01/2000,FR790SNSB,,,
42058,116111,0,01/01/2000,FR750GPED,,,
42059,15,0,01/01/2000,FR420SAMA,,,
42059,17,0,01/01/2000,FR420PNAB,,,
42059,18,0,01/01/2000,FR420SDIA,,,
42059,112,0,01/01/2000,FR420SDIC,,,
42059,115,0,01/01/2000,FR420C115,,,
42059,191,0,01/01/2000,FR690C191,,,
42059,196,0,01/01/2000,FR620C196,,,
42059,114,0,01/01/2000,FR380C114,,,
42059,119,0,01/01/2000,FR750C119,,,
42059,116000,0,01/01/2000,FR940C116,,,
42059,197,0,01/01/2000,FR920C197,,,
42059,116117,0,01/01/2000,FR420PDSA,,,
42059,1121,0,01/01/2000,FR790SNSA,,,
42059,1122,0,01/01/2000,FR790SNSB,,,
42059,116111,0,01/01/2000,FR750GPED,,,
42060,15,0,01/01/2000,FR420SAMA,,,
42060,17,0,01/01/2000,FR420PNAB,,,
42060,18,0,01/01/2000,FR420SDIA,,,
42060,112,0,01/01/2000,FR420SDIC,,,
42060,115,0,01/01/2000,FR420C115,,,
42060,191,0,01/01/2000,FR690C191,,,
42060,196,0,01/01/2000,FR620C196,,,
42060,114,0,01/01/2000,FR380C114,,,
42060,119,0,01/01/2000,FR750C119,,,
42060,116000,0,01/01/2000,FR940C116,,,
42060,197,0,01/01/2000,FR920C197,,,
42060,116117,0,01/01/2000,FR420PDSA,,,
42060,1121,0,01/01/2000,FR790SNSA,,,
42060,1122,0,01/01/2000,FR790SNSB,,,
42060,116111,0,01/01/2000,FR750GPED,,,
42061,15,0,01/01/2000,FR420SAMB,,,
42061,17,0,01/01/2000,FR420PNAB,,,
42061,18,0,01/01/2000,FR420SDIB,,,
42061,112,0,01/01/2000,FR420SDIC,,,
42061,115,0,01/01/2000,FR420C115,,,
42061,191,0,01/01/2000,FR690C191,,,
42061,196,0,01/01/2000,FR620C196,,,
42061,114,0,01/01/2000,FR380C114,,,
42061,119,0,01/01/2000,FR750C119,,,
42061,116000,0,01/01/2000,FR940C116,,,
42061,197,0,01/01/2000,FR920C197,,,
42061,116117,0,01/01/2000,FR420PDSB,,,
42061,1121,0,01/01/2000,FR790SNSA,,,
42061,1122,0,01/01/2000,FR790SNSB,,,
42061,116111,0,01/01/2000,FR750GPED,,,
42062,15,0,01/01/2000,FR420SAMA,,,
42062,17,0,01/01/2000,FR420PNAB,,,
42062,18,0,01/01/2000,FR420SDIA,,,
42062,112,0,01/01/2000,FR420SDIC,,,
42062,115,0,01/01/2000,FR420C115,,,
42062,191,0,01/01/2000,FR690C191,,,
42062,196,0,01/01/2000,FR620C196,,,
42062,114,0,01/01/2000,FR380C114,,,
42062,119,0,01/01/2000,FR750C119,,,
42062,116000,0,01/01/2000,FR940C116,,,
42062,197,0,01/01/2000,FR920C197,,,
42062,116117,0,01/01/2000,FR420PDSA,,,
42062,1121,0,01/01/2000,FR790SNSA,,,
42062,1122,0,01/01/2000,FR790SNSB,,,
42062,116111,0,01/01/2000,FR750GPED,,,
42063,15,0,01/01/2000,FR420SAMB,,,
42063,17,0,01/01/2000,FR420PNAB,,,
42063,18,0,01/01/2000,FR420SDIB,,,
42063,112,0,01/01/2000,FR420SDIC,,,
42063,115,0,01/01/2000,FR420C115,,,
42063,191,0,01/01/2000,FR690C191,,,
42063,196,0,01/01/2000,FR620C196,,,
42063,114,0,01/01/2000,FR380C114,,,
42063,119,0,01/01/2000,FR750C119,,,
42063,116000,0,01/01/2000,FR940C116,,,
42063,197,0,01/01/2000,FR920C197,,,
42063,116117,0,01/01/2000,FR420PDSB,,,
42063,1121,0,01/01/2000,FR790SNSA,,,
42063,1122,0,01/01/2000,FR790SNSB,,,
42063,116111,0,01/01/2000,FR750GPED,,,
42064,15,0,01/01/2000,FR420SAMA,,,
42064,17,0,01/01/2000,FR420PNAB,,,
42064,18,0,01/01/2000,FR420SDIA,,,
42064,112,0,01/01/2000,FR420SDIC,,,
42064,115,0,01/01/2000,FR420C115,,,
42064,191,0,01/01/2000,FR690C191,,,
42064,196,0,01/01/2000,FR620C196,,,
42064,114,0,01/01/2000,FR380C114,,,
42064,119,0,01/01/2000,FR750C119,,,
42064,116000,0,01/01/2000,FR940C116,,,
42064,197,0,01/01/2000,FR920C197,,,
42064,116117,0,01/01/2000,FR420PDSA,,,
42064,1121,0,01/01/2000,FR790SNSA,,,
42064,1122,0,01/01/2000,FR790SNSB,,,
42064,116111,0,01/01/2000,FR750GPED,,,
42065,15,0,01/01/2000,FR420SAMA,,,
42065,17,0,01/01/2000,FR420PNAB,,,
42065,18,0,01/01/2000,FR420SDIA,,,
42065,112,0,01/01/2000,FR420SDIC,,,
42065,115,0,01/01/2000,FR420C115,,,
42065,191,0,01/01/2000,FR690C191,,,
42065,196,0,01/01/2000,FR620C196,,,
42065,114,0,01/01/2000,FR380C114,,,
42065,119,0,01/01/2000,FR750C119,,,
42065,116000,0,01/01/2000,FR940C116,,,
42065,197,0,01/01/2000,FR920C197,,,
42065,116117,0,01/01/2000,FR420PDSA,,,
42065,1121,0,01/01/2000,FR790SNSA,,,
42065,1122,0,01/01/2000,FR790SNSB,,,
42065,116111,0,01/01/2000,FR750GPED,,,
42066,15,0,01/01/2000,FR420SAMA,,,
42066,17,0,01/01/2000,FR420PNAB,,,
42066,18,0,01/01/2000,FR420SDIA,,,
42066,112,0,01/01/2000,FR420SDIC,,,
42066,115,0,01/01/2000,FR420C115,,,
42066,191,0,01/01/2000,FR690C191,,,
42066,196,0,01/01/2000,FR620C196,,,
42066,114,0,01/01/2000,FR380C114,,,
42066,119,0,01/01/2000,FR750C119,,,
42066,116000,0,01/01/2000,FR940C116,,,
42066,197,0,01/01/2000,FR920C197,,,
42066,116117,0,01/01/2000,FR420PDSA,,,
42066,1121,0,01/01/2000,FR790SNSA,,,
42066,1122,0,01/01/2000,FR790SNSB,,,
42066,116111,0,01/01/2000,FR750GPED,,,
42067,15,0,01/01/2000,FR420SAMA,,,
42067,17,0,01/01/2000,FR420PNAB,,,
42067,18,0,01/01/2000,FR420SDIA,,,
42067,112,0,01/01/2000,FR420SDIC,,,
42067,115,0,01/01/2000,FR420C115,,,
42067,191,0,01/01/2000,FR690C191,,,
42067,196,0,01/01/2000,FR620C196,,,
42067,114,0,01/01/2000,FR380C114,,,
42067,119,0,01/01/2000,FR750C119,,,
42067,116000,0,01/01/2000,FR940C116,,,
42067,197,0,01/01/2000,FR920C197,,,
42067,116117,0,01/01/2000,FR420PDSA,,,
42067,1121,0,01/01/2000,FR790SNSA,,,
42067,1122,0,01/01/2000,FR790SNSB,,,
42067,116111,0,01/01/2000,FR750GPED,,,
42068,15,0,01/01/2000,FR420SAMB,,,
42068,17,0,01/01/2000,FR420PNAB,,,
42068,18,0,01/01/2000,FR420SDIB,,,
42068,112,0,01/01/2000,FR420SDIC,,,
42068,115,0,01/01/2000,FR420C115,,,
42068,191,0,01/01/2000,FR690C191,,,
42068,196,0,01/01/2000,FR620C196,,,
42068,114,0,01/01/2000,FR380C114,,,
42068,119,0,01/01/2000,FR750C119,,,
42068,116000,0,01/01/2000,FR940C116,,,
42068,197,0,01/01/2000,FR920C197,,,
42068,116117,0,01/01/2000,FR420PDSB,,,
42068,1121,0,01/01/2000,FR790SNSA,,,
42068,1122,0,01/01/2000,FR790SNSB,,,
42068,116111,0,01/01/2000,FR750GPED,,,
42069,15,0,01/01/2000,FR420SAMB,,,
42069,17,0,01/01/2000,FR420PNAB,,,
42069,18,0,01/01/2000,FR420SDIB,,,
42069,112,0,01/01/2000,FR420SDIC,,,
42069,115,0,01/01/2000,FR420C115,,,
42069,191,0,01/01/2000,FR690C191,,,
42069,196,0,01/01/2000,FR620C196,,,
42069,114,0,01/01/2000,FR380C114,,,
42069,119,0,01/01/2000,FR750C119,,,
42069,116000,0,01/01/2000,FR940C116,,,
42069,197,0,01/01/2000,FR920C197,,,
42069,116117,0,01/01/2000,FR420PDSB,,,
42069,1121,0,01/01/2000,FR790SNSA,,,
42069,1122,0,01/01/2000,FR790SNSB,,,
42069,116111,0,01/01/2000,FR750GPED,,,
42070,15,0,01/01/2000,FR420SAMB,,,
42070,17,0,01/01/2000,FR420PNAB,,,
42070,18,0,01/01/2000,FR420SDIB,,,
42070,112,0,01/01/2000,FR420SDIC,,,
42070,115,0,01/01/2000,FR420C115,,,
42070,191,0,01/01/2000,FR690C191,,,
42070,196,0,01/01/2000,FR620C196,,,
42070,114,0,01/01/2000,FR380C114,,,
42070,119,0,01/01/2000,FR750C119,,,
42070,116000,0,01/01/2000,FR940C116,,,
42070,197,0,01/01/2000,FR920C197,,,
42070,116117,0,01/01/2000,FR420PDSB,,,
42070,1121,0,01/01/2000,FR790SNSA,,,
42070,1122,0,01/01/2000,FR790SNSB,,,
42070,116111,0,01/01/2000,FR750GPED,,,
42071,15,0,01/01/2000,FR420SAMB,,,
42071,17,0,01/01/2000,FR420PNAA,,,
42071,18,0,01/01/2000,FR420SDIB,,,
42071,112,0,01/01/2000,FR420SDIC,,,
42071,115,0,01/01/2000,FR420C115,,,
42071,191,0,01/01/2000,FR690C191,,,
42071,196,0,01/01/2000,FR620C196,,,
42071,114,0,01/01/2000,FR380C114,,,
42071,119,0,01/01/2000,FR750C119,,,
42071,116000,0,01/01/2000,FR940C116,,,
42071,197,0,01/01/2000,FR920C197,,,
42071,116117,0,01/01/2000,FR420PDSB,,,
42071,1121,0,01/01/2000,FR790SNSA,,,
42071,1122,0,01/01/2000,FR790SNSB,,,
42071,116111,0,01/01/2000,FR750GPED,,,
42072,15,0,01/01/2000,FR420SAMA,,,
42072,17,0,01/01/2000,FR420PNAB,,,
42072,18,0,01/01/2000,FR420SDIA,,,
42072,112,0,01/01/2000,FR420SDIC,,,
42072,115,0,01/01/2000,FR420C115,,,
42072,191,0,01/01/2000,FR690C191,,,
42072,196,0,01/01/2000,FR620C196,,,
42072,114,0,01/01/2000,FR380C114,,,
42072,119,0,01/01/2000,FR750C119,,,
42072,116000,0,01/01/2000,FR940C116,,,
42072,197,0,01/01/2000,FR920C197,,,
42072,116117,0,01/01/2000,FR420PDSA,,,
42072,1121,0,01/01/2000,FR790SNSA,,,
42072,1122,0,01/01/2000,FR790SNSB,,,
42072,116111,0,01/01/2000,FR750GPED,,,
42073,15,0,01/01/2000,FR420SAMA,,,
42073,17,0,01/01/2000,FR420PNAB,,,
42073,18,0,01/01/2000,FR420SDIA,,,
42073,112,0,01/01/2000,FR420SDIC,,,
42073,115,0,01/01/2000,FR420C115,,,
42073,191,0,01/01/2000,FR690C191,,,
42073,196,0,01/01/2000,FR620C196,,,
42073,114,0,01/01/2000,FR380C114,,,
42073,119,0,01/01/2000,FR750C119,,,
42073,116000,0,01/01/2000,FR940C116,,,
42073,197,0,01/01/2000,FR920C197,,,
42073,116117,0,01/01/2000,FR420PDSA,,,
42073,1121,0,01/01/2000,FR790SNSA,,,
42073,1122,0,01/01/2000,FR790SNSB,,,
42073,116111,0,01/01/2000,FR750GPED,,,
42074,15,0,01/01/2000,FR420SAMB,,,
42074,17,0,01/01/2000,FR420PNAB,,,
42074,18,0,01/01/2000,FR420SDIB,,,
42074,112,0,01/01/2000,FR420SDIC,,,
42074,115,0,01/01/2000,FR420C115,,,
42074,191,0,01/01/2000,FR690C191,,,
42074,196,0,01/01/2000,FR620C196,,,
42074,114,0,01/01/2000,FR380C114,,,
42074,119,0,01/01/2000,FR750C119,,,
42074,116000,0,01/01/2000,FR940C116,,,
42074,197,0,01/01/2000,FR920C197,,,
42074,116117,0,01/01/2000,FR420PDSB,,,
42074,1121,0,01/01/2000,FR790SNSA,,,
42074,1122,0,01/01/2000,FR790SNSB,,,
42074,116111,0,01/01/2000,FR750GPED,,,
42075,15,0,01/01/2000,FR420SAMA,,,
42075,17,0,01/01/2000,FR420PNAB,,,
42075,18,0,01/01/2000,FR420SDIA,,,
42075,112,0,01/01/2000,FR420SDIC,,,
42075,115,0,01/01/2000,FR420C115,,,
42075,191,0,01/01/2000,FR690C191,,,
42075,196,0,01/01/2000,FR620C196,,,
42075,114,0,01/01/2000,FR380C114,,,
42075,119,0,01/01/2000,FR750C119,,,
42075,116000,0,01/01/2000,FR940C116,,,
42075,197,0,01/01/2000,FR920C197,,,
42075,116117,0,01/01/2000,FR420PDSA,,,
42075,1121,0,01/01/2000,FR790SNSA,,,
42075,1122,0,01/01/2000,FR790SNSB,,,
42075,116111,0,01/01/2000,FR750GPED,,,
42076,15,0,01/01/2000,FR420SAMB,,,
42076,17,0,01/01/2000,FR420PNAB,,,
42076,18,0,01/01/2000,FR420SDIB,,,
42076,112,0,01/01/2000,FR420SDIC,,,
42076,115,0,01/01/2000,FR420C115,,,
42076,191,0,01/01/2000,FR690C191,,,
42076,196,0,01/01/2000,FR620C196,,,
42076,114,0,01/01/2000,FR380C114,,,
42076,119,0,01/01/2000,FR750C119,,,
42076,116000,0,01/01/2000,FR940C116,,,
42076,197,0,01/01/2000,FR920C197,,,
42076,116117,0,01/01/2000,FR420PDSB,,,
42076,1121,0,01/01/2000,FR790SNSA,,,
42076,1122,0,01/01/2000,FR790SNSB,,,
42076,116111,0,01/01/2000,FR750GPED,,,
42077,15,0,01/01/2000,FR420SAMB,,,
42077,17,0,01/01/2000,FR420PNAB,,,
42077,18,0,01/01/2000,FR420SDIB,,,
42077,112,0,01/01/2000,FR420SDIC,,,
42077,115,0,01/01/2000,FR420C115,,,
42077,191,0,01/01/2000,FR690C191,,,
42077,196,0,01/01/2000,FR620C196,,,
42077,114,0,01/01/2000,FR380C114,,,
42077,119,0,01/01/2000,FR750C119,,,
42077,116000,0,01/01/2000,FR940C116,,,
42077,197,0,01/01/2000,FR920C197,,,
42077,116117,0,01/01/2000,FR420PDSB,,,
